10.1016/j.dib.2021.107362,"Skuland, Silje Elisabeth",13,13,0
10.1016/j.dib.2021.107362,"Langsrud, Solveig",14,14,0
10.1016/j.dib.2021.107362,"Nicolau, Anca Ioana",15,15,0
10.1016/j.dib.2021.107362,"Teixeira, Paula",16,16,0
10.1016/j.dib.2021.106728,"Sahara, David P.",1,1,0
10.1016/j.dib.2021.106728,"Nugraha, Andri D.",2,2,0
10.1016/j.dib.2021.106728,"Muhari, Abdul",3,3,0
10.1016/j.dib.2021.106728,"Rusdin, Andi Azhar",4,4,0
10.1016/j.dib.2021.106728,"Rosalia, Shindy",5,5,0
10.1016/j.dib.2021.106728,"Priyono, Awali",6,6,0
10.1016/j.dib.2021.106728,"Zulfakriza, Z.",7,7,0
10.1016/j.dib.2021.106728,"Widiyantoro, Sri",8,8,0
10.1016/j.dib.2021.106728,"Lesmana, Aditya",9,10,1
10.1016/j.dib.2021.106728,"Kusumawati, Dian",10,11,1
10.1016/j.dib.2021.106728,"Ardianto, A.",11,12,1
10.1016/j.dib.2021.106728,"Baskara, Aria Widhi",12,13,1
10.1016/j.dib.2021.106728,"Halauwet, Yehezkiel",13,14,1
10.1016/j.dib.2021.106728,"Shiddiqi, Hasbi Ash",14,15,1
10.1016/j.dib.2021.106728,"Puspito, Nanang T.",15,21,6
10.1016/j.dib.2015.02.004,"Zhang, Yang",1,1,0
10.1016/j.dib.2015.02.004,"Guo, Zhengguang",2,2,0
10.1016/j.dib.2015.02.004,"Zou, Lili",3,3,0
10.1016/j.dib.2015.02.004,"Yang, Yehong",4,4,0
10.1016/j.dib.2015.02.004,"Zhang, Liwei",5,5,0
10.1016/j.dib.2015.02.004,"Ji, Nan",6,6,0
10.1016/j.dib.2015.02.004,"Shao, Chen",7,7,0
10.1016/j.dib.2015.02.004,"Wang, Yajie",8,9,1
10.1016/j.dib.2015.02.004,"Sun, Wei",9,8,-1
10.1016/j.dib.2016.03.053,"Montandon, Carlos Emmanuel",1,1,0
10.1016/j.dib.2016.03.053,"Barros, Edvaldo",2,2,0
10.1016/j.dib.2016.03.053,"Vidigal, Pedro Marcus",3,3,0
10.1016/j.dib.2016.03.053,"Mendes, Maria Tays",4,4,0
10.1016/j.dib.2016.03.053,"Anhê, Ana Carolina Borella Marfil",5,5,0
10.1016/j.dib.2016.03.053,"De Oliveira Ramos, Humberto Josué",6,6,0
10.1016/j.dib.2016.03.053,"De Oliveira, Carlo José Freire",7,7,0
10.1016/j.dib.2015.09.029,"Luo, Lin",1,1,0
10.1016/j.dib.2015.09.029,"Chen, Yeru",2,2,0
10.1016/j.dib.2015.09.029,"Wu, Deqi",3,3,0
10.1016/j.dib.2015.09.029,"Shou, Jiafeng",4,4,0
10.1016/j.dib.2015.09.029,"Wang, Shengcun",5,5,0
10.1016/j.dib.2015.09.029,"Ye, Jie",6,6,0
10.1016/j.dib.2015.09.029,"Tang, Xiuwen",7,7,0
10.1016/j.dib.2018.11.125,"Khoury, Colin K.",1,1,0
10.1016/j.dib.2018.11.125,"Amariles, Daniel",2,2,0
10.1016/j.dib.2018.11.125,"Soto, Jonatan Stivens",3,3,0
10.1016/j.dib.2018.11.125,"Diaz, Maria Victoria",4,4,0
10.1016/j.dib.2018.11.125,"Sotelo, Steven",5,5,0
10.1016/j.dib.2018.11.125,"Sosa, Chrystian C.",6,6,0
10.1016/j.dib.2018.11.125,"Ramírez-Villegas, Julian",7,7,0
10.1016/j.dib.2018.11.125,"Achicanoy, Harold A.",8,8,0
10.1016/j.dib.2018.11.125,"León, Blanca",9,10,1
10.1016/j.dib.2018.11.125,"Wiersema, John H.",10,14,4
10.1016/j.dib.2018.11.125,"Castañeda-Álvarez, Nora P.",11,12,1
10.1016/j.dib.2022.108265,"Sfifou, Fatima",1,1,0
10.1016/j.dib.2022.108265,"Ouzir, Mounir",2,2,0
10.1016/j.dib.2022.108265,"Hakkou, El Mehdi",3,3,0
10.1016/j.dib.2022.108265,"Obtel, Majdouline",4,4,0
10.1016/j.dib.2022.108265,"Errihani, Hassan",5,5,0
10.1016/j.dib.2022.108265,"Bouzidi, Abderrahmane Al",6,6,0
10.1016/j.dib.2022.108265,"Abouqal, Redouane",7,7,0
10.1016/j.dib.2022.108265,"Cherradi, Nadia",9,9,0
10.1016/j.dib.2017.04.004,"Carass, Aaron",1,1,0
10.1016/j.dib.2017.04.004,"Roy, Snehashis",2,2,0
10.1016/j.dib.2017.04.004,"Jog, Amod",3,3,0
10.1016/j.dib.2017.04.004,"Cuzzocreo, Jennifer L.",4,4,0
10.1016/j.dib.2017.04.004,"Magrath, Elizabeth",5,5,0
10.1016/j.dib.2017.04.004,"Gherman, Adrian",6,6,0
10.1016/j.dib.2017.04.004,"Button, Julia",7,7,0
10.1016/j.dib.2017.04.004,"Nguyen, James",8,8,0
10.1016/j.dib.2017.04.004,"Calabresi, Peter A.",9,40,31
10.1016/j.dib.2017.04.004,"Crainiceanu, Ciprian M.",10,41,31
10.1016/j.dib.2017.04.004,"Ellingsen, Lotta M.",11,42,31
10.1016/j.dib.2017.04.004,"Reich, Daniel S.",12,43,31
10.1016/j.dib.2017.04.004,"Prince, Jerry L.",13,44,31
10.1016/j.dib.2017.04.004,"Pham, Dzung L.",14,45,31
10.1016/j.dib.2017.04.004,"Bazin, Pierre-Louis",15,39,24
10.1016/j.dib.2019.103848,"Sérgio De Souza, Zorano",1,1,0
10.1016/j.dib.2019.103848,"Wang, Chao",2,2,0
10.1016/j.dib.2019.103848,"Jin, Zhen-Min",3,3,0
10.1016/j.dib.2019.103848,"Li, Jian-Wei",4,4,0
10.1016/j.dib.2019.103848,"Yang, Junlong",5,5,0
10.1016/j.dib.2019.103848,"Botelho, Nilson Francisquini",6,6,0
10.1016/j.dib.2019.103848,"Viana, Rúbia Ribeiro",7,7,0
10.1016/j.dib.2019.103848,"Li, Wei",9,9,0
10.1016/j.dib.2019.103848,"Liu, Peng-Lei",10,10,0
10.1016/j.dib.2017.08.015,"Dato, Ilaria",1,1,0
10.1016/j.dib.2017.08.015,"Burzotta, Francesco",2,2,0
10.1016/j.dib.2017.08.015,"Trani, Carlo",3,3,0
10.1016/j.dib.2017.08.015,"Romano, Andrea",4,4,0
10.1016/j.dib.2017.08.015,"Paraggio, Lazzaro",5,5,0
10.1016/j.dib.2017.08.015,"Aurigemma, Cristina",6,6,0
10.1016/j.dib.2017.08.015,"Porto, Italo",7,7,0
10.1016/j.dib.2017.08.015,"Crea, Filippo",9,9,0
10.1016/j.dib.2017.08.015,"Niccoli, Giampaolo",10,10,0
10.1016/j.dib.2022.107960,"Puig-Castellví, Francesc",1,1,0
10.1016/j.dib.2022.107960,"Midoux, Cédric",2,2,0
10.1016/j.dib.2022.107960,"Guenne, Angéline",3,3,0
10.1016/j.dib.2022.107960,"Conteau, Delphine",4,4,0
10.1016/j.dib.2022.107960,"Franchi, Oscar",5,5,0
